"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"1210123514306420736","https://twitter.com/ogato_desuyo/status/1210123514306420736","うるさい脳筋くんはうちにはちょっと... https://t.co/AMOhj3L1B5","2019-12-26 09:01 +0000","1032.0","23.0","0.022286821705426358","0.0","0.0","4.0","3.0","1.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210119754830139392","https://twitter.com/ogato_desuyo/status/1210119754830139392","@江別

マキタくん、クビです https://t.co/flqJbbgw5g","2019-12-26 08:46 +0000","1578.0","167.0","0.10583016476552598","1.0","0.0","10.0","6.0","0.0","0.0","8.0","0.0","0","0","0","0","0","142","142","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210119547388231681","https://twitter.com/ogato_desuyo/status/1210119547388231681","@kataben3 楽しめるのは努力した人の特権ですからね笑","2019-12-26 08:45 +0000","85.0","3.0","0.03529411764705882","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210115675852722176","https://twitter.com/ogato_desuyo/status/1210115675852722176","これは何が言いたかったかというと「お前楽に稼げてていいよな」とか勘違いすんなよ、俺達はお前らよりもそれだけやることやってんだぞ

ということです","2019-12-26 08:30 +0000","944.0","39.0","0.0413135593220339","0.0","1.0","24.0","6.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210111929840103425","https://twitter.com/ogato_desuyo/status/1210111929840103425","やりたいことやってるのが羨ましいならやりたいことやればいいのに、それが出来ないのはただのチキンか「楽しい」より「楽」を選ぶ貴方の意志の問題
SUNABACOメンバー見てみなよ、「楽しい」を続けるためにめちゃくちゃ努力してるから","2019-12-26 08:15 +0000","1098.0","34.0","0.030965391621129327","0.0","1.0","18.0","7.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210111238266441729","https://twitter.com/ogato_desuyo/status/1210111238266441729","よく「お前好きなことで働けてていいよな」って嫌味っぽく言われる
その時は大体満面の笑みで「今の会社好きなことめちゃくちゃやらせてくれるんだ！超楽しい！」って返してる
もちろん楽しいの裏には苦労もいっぱいあるけどそれを上回るプラスがあるから頑張れるんだよね〜","2019-12-26 08:12 +0000","3625.0","238.0","0.06565517241379311","6.0","1.0","53.0","40.0","0.0","0.0","138.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210110313174986752","https://twitter.com/ogato_desuyo/status/1210110313174986752","なのでやはり好きなこと、苦にならないことが仕事になるというのは強いなあと
自ら喜んで仕事できれば労使共に幸せ https://t.co/85F76T5KfW","2019-12-26 08:09 +0000","1623.0","14.0","0.00862600123228589","2.0","1.0","6.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210088851068182528","https://twitter.com/ogato_desuyo/status/1210088851068182528","@Haunted_Dogs69 これくらい許してあげてって感じですよね笑","2019-12-26 06:43 +0000","42.0","2.0","0.047619047619047616","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210088255275749376","https://twitter.com/ogato_desuyo/status/1210088255275749376","「廃棄するのがもったいない」→わかる

「美味しかった」とかってコメントならさらに良かった

廃棄の手間云々が余計だったかなあ https://t.co/FWwl5eR4Sd","2019-12-26 06:41 +0000","1432.0","8.0","0.00558659217877095","0.0","1.0","7.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210085699770142721","https://twitter.com/ogato_desuyo/status/1210085699770142721","マッキンゼー学びマン「完全に理解した」 https://t.co/Y7IeNs8fdF","2019-12-26 06:31 +0000","1014.0","8.0","0.007889546351084813","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210080982230945793","https://twitter.com/ogato_desuyo/status/1210080982230945793","よし、2期のウェブ概要ではさくらのレンタルサーバーの話をしよう","2019-12-26 06:12 +0000","1074.0","11.0","0.010242085661080074","0.0","0.0","8.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210050558892994560","https://twitter.com/ogato_desuyo/status/1210050558892994560","さっきトナカイが路駐扱いでレッカーされてたよ","2019-12-26 04:11 +0000","637.0","9.0","0.0141287284144427","0.0","0.0","6.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210046776893300736","https://twitter.com/ogato_desuyo/status/1210046776893300736","ただの言い訳w","2019-12-26 03:56 +0000","465.0","4.0","0.008602150537634409","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210046532600229888","https://twitter.com/ogato_desuyo/status/1210046532600229888","機材にお金をかければもっといい仕事ができるようになるのと同じように良いもの食べてればもっと頑張れるようになるから俺の中では食費は投資と同じくくりにしてる()","2019-12-26 03:55 +0000","721.0","15.0","0.020804438280166437","0.0","0.0","8.0","7.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210005214251479040","https://twitter.com/ogato_desuyo/status/1210005214251479040","@RiekoWaka21 みんなが頑張っている環境だと自然と頑張れるのですごくありがたいです！
SUNABACOのスクール生がすごいスピードで伸びるのもこういうことですね！","2019-12-26 01:11 +0000","99.0","2.0","0.020202020202020204","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209842824146870272","https://twitter.com/ogato_desuyo/status/1209842824146870272","SUNABACOにいると知識を得続けるのが当たり前なので「知らないということ＝怖い」になり知識を追い続けなければ周りから置いていかれる恐怖があります笑
常に知識をアップデートし続けなければ https://t.co/zwXXQ8rIqm","2019-12-25 14:26 +0000","1574.0","20.0","0.012706480304955527","1.0","1.0","13.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209818908804337664","https://twitter.com/ogato_desuyo/status/1209818908804337664","Vケット入稿どうこう以前にVケット用のフォルダすら作ってない…
年内ラストスパートだー！！！","2019-12-25 12:51 +0000","690.0","9.0","0.013043478260869565","0.0","0.0","4.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209810374192578560","https://twitter.com/ogato_desuyo/status/1209810374192578560","@godinvillage 募集する気はありません（キリッ）","2019-12-25 12:17 +0000","45.0","2.0","0.044444444444444446","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209798389895794688","https://twitter.com/ogato_desuyo/status/1209798389895794688","飯食いに外出た瞬間に後悔した","2019-12-25 11:29 +0000","691.0","9.0","0.013024602026049204","0.0","1.0","2.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209797767020736512","https://twitter.com/ogato_desuyo/status/1209797767020736512","クリスマスプレゼント()なんぞに2万も3万も使う金あったらラーメン食ってるわ","2019-12-25 11:27 +0000","887.0","21.0","0.02367531003382187","0.0","1.0","10.0","7.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209757506710323201","https://twitter.com/ogato_desuyo/status/1209757506710323201","いぇーい🤣🤣🤣 https://t.co/0pfl5zg8p9","2019-12-25 08:47 +0000","973.0","5.0","0.0051387461459403904","0.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209718190218997761","https://twitter.com/ogato_desuyo/status/1209718190218997761","多方面にぶん殴られる覚悟で言います…フォトショよりもLINEカメラの方がUIいいし作業しやすくないですか…？イラレよりもメディバンの方が使いやすくないですか？","2019-12-25 06:11 +0000","846.0","10.0","0.01182033096926714","0.0","0.0","5.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209715103978811392","https://twitter.com/ogato_desuyo/status/1209715103978811392","月額制じゃなくて買い切り5000円ってのは金額的にもちょうどいいかも
プログラミング初心者でSQLの練習したい人とかにはよさそう

SQL学習オンラインサービス「Start-SQL」をリリースしました - GoTheDistance https://t.co/L2AkkdXu57","2019-12-25 05:58 +0000","1178.0","32.0","0.027164685908319185","1.0","0.0","8.0","5.0","16.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209692200772100097","https://twitter.com/ogato_desuyo/status/1209692200772100097","人間もノミと一緒で低い天井の下にいると知らぬ間に高く跳べなくなってるものなんだよ
だからやっぱり環境って大事
ちなみにSUNABACOはそういう点で言うと天井がない","2019-12-25 04:27 +0000","758.0","13.0","0.017150395778364115","0.0","0.0","6.0","6.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209677082571067392","https://twitter.com/ogato_desuyo/status/1209677082571067392","MリーグのパブリックビューイングSUNABACOでやるのか
小林プロ出る日かな","2019-12-25 03:27 +0000","650.0","3.0","0.004615384615384616","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209440997261725696","https://twitter.com/ogato_desuyo/status/1209440997261725696","しょーやさん高松来てから日に日に語彙が失われて言っている気がする…

最近なんかは「もーまじでうんぴっぴ！」とか言ってるし…（遠い目）","2019-12-24 11:49 +0000","896.0","27.0","0.030133928571428572","0.0","0.0","15.0","5.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209438319144132609","https://twitter.com/ogato_desuyo/status/1209438319144132609","リファクタリング…書き直し…？ https://t.co/rYQWdA0pda","2019-12-24 11:39 +0000","995.0","9.0","0.009045226130653266","0.0","0.0","5.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209436769151700998","https://twitter.com/ogato_desuyo/status/1209436769151700998","全く忖度する気ないのウケるwww https://t.co/i0d2nJfNF9","2019-12-24 11:32 +0000","897.0","4.0","0.004459308807134894","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209436243366297602","https://twitter.com/ogato_desuyo/status/1209436243366297602","あっ、SUNABACO高松的にはキリンさんって言わないと…（小声） https://t.co/ysXWNxxrBJ","2019-12-24 11:30 +0000","1201.0","8.0","0.006661115736885929","0.0","1.0","5.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209423093266931712","https://twitter.com/ogato_desuyo/status/1209423093266931712","@taku_u9501 約200円で得られる幸せです","2019-12-24 10:38 +0000","20.0","2.0","0.1","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209422713468514304","https://twitter.com/ogato_desuyo/status/1209422713468514304","何もないですよ！！！
仕事終わって家でストロングのクリスマスですよ！！！ https://t.co/ZiD9TiyAaT","2019-12-24 10:36 +0000","1531.0","19.0","0.012410189418680601","1.0","0.0","9.0","2.0","3.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209422534669520902","https://twitter.com/ogato_desuyo/status/1209422534669520902","@kuwaeruto 大  勝  利","2019-12-24 10:36 +0000","1355.0","12.0","0.008856088560885609","0.0","1.0","2.0","8.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209422320634171392","https://twitter.com/ogato_desuyo/status/1209422320634171392","リア充達がクリスマスに4℃ではしゃいでる時にこっちは-196℃によってはしゃいでんだよ
格が違うわ https://t.co/P7kYe9jB6J","2019-12-24 10:35 +0000","63799.0","11010.0","0.17257323782504427","176.0","2.0","629.0","269.0","96.0","0.0","201.0","0.0","0","0","0","0","0","9637","9637","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209420948559912960","https://twitter.com/ogato_desuyo/status/1209420948559912960","お昼に行ったお店めっちゃオシャレだったし美味しかった😋","2019-12-24 10:29 +0000","528.0","6.0","0.011363636363636364","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209420683182129152","https://twitter.com/ogato_desuyo/status/1209420683182129152","クリスマスなので https://t.co/U9ANcmP0vU","2019-12-24 10:28 +0000","1219.0","142.0","0.11648892534864644","0.0","1.0","20.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","118","118","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209118797501566976","https://twitter.com/ogato_desuyo/status/1209118797501566976","ディーラーのスコアは17以下にならないように制限かけてプレイヤーに不利にしてもいいかもしれない","2019-12-23 14:29 +0000","580.0","5.0","0.008620689655172414","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209117825547169792","https://twitter.com/ogato_desuyo/status/1209117825547169792","Pythonの追加課題でブラックジャックとか作ったら面白そうだなあと思いPythonでコード書いてみた

ジョーカーは処理が難しそうだったのでジョーカー抜きの52枚で設定してます https://t.co/6BghpknYKs","2019-12-23 14:25 +0000","1926.0","168.0","0.08722741433021806","2.0","0.0","29.0","20.0","0.0","0.0","10.0","0.0","0","0","0","0","0","444","107","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209112950822195200","https://twitter.com/ogato_desuyo/status/1209112950822195200","Unity、ちゃんと保存してないときに限って落ちがち","2019-12-23 14:06 +0000","467.0","1.0","0.0021413276231263384","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209112603949060096","https://twitter.com/ogato_desuyo/status/1209112603949060096","そっか、ポイントを会計時に利用できるのは金本位制と同じ理屈だもんなあ
にしても肉損ショックは巧すぎるw","2019-12-23 14:04 +0000","747.0","1.0","0.0013386880856760374","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209111659966431233","https://twitter.com/ogato_desuyo/status/1209111659966431233","社内に音響のプロ2人もいるのはどう考えてもおかしい","2019-12-23 14:00 +0000","469.0","3.0","0.006396588486140725","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209110187597942784","https://twitter.com/ogato_desuyo/status/1209110187597942784","SUNABACO内ではこれしきの技術は当たり前なのです...音楽ガチ勢が多すぎるのです...... https://t.co/dgGL7vdx4s","2019-12-23 13:55 +0000","1659.0","15.0","0.009041591320072333","3.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209109628165902338","https://twitter.com/ogato_desuyo/status/1209109628165902338","SUNABACOでは得意とかいうとガチプロたちに技術で殴り殺されるので気を付けなければならない","2019-12-23 13:52 +0000","539.0","7.0","0.012987012987012988","0.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209109373131182085","https://twitter.com/ogato_desuyo/status/1209109373131182085","ショートミックスが得意です😋 https://t.co/BHxnFI3sK4","2019-12-23 13:51 +0000","952.0","19.0","0.01995798319327731","0.0","0.0","7.0","2.0","1.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209108628591931392","https://twitter.com/ogato_desuyo/status/1209108628591931392","実家からDJコントローラー送って貰うか","2019-12-23 13:48 +0000","548.0","12.0","0.021897810218978103","0.0","0.0","8.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209107348385460226","https://twitter.com/ogato_desuyo/status/1209107348385460226","呼びました？ https://t.co/qsXwj6ZLU1","2019-12-23 13:43 +0000","1025.0","17.0","0.016585365853658537","0.0","0.0","3.0","1.0","1.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209106450649206784","https://twitter.com/ogato_desuyo/status/1209106450649206784","この例えわかりやすいから来期のweb概要この例え使お
https://t.co/EXC3F8lzZh","2019-12-23 13:40 +0000","541.0","26.0","0.04805914972273567","0.0","0.0","2.0","0.0","19.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209096807692681217","https://twitter.com/ogato_desuyo/status/1209096807692681217","はっや！！！ https://t.co/uATZ8a4jTk","2019-12-23 13:01 +0000","863.0","4.0","0.004634994206257242","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209086451608014848","https://twitter.com/ogato_desuyo/status/1209086451608014848","流石に食ったあとすぐに走るとしんどいということもわかりました","2019-12-23 12:20 +0000","454.0","4.0","0.00881057268722467","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209084868686036992","https://twitter.com/ogato_desuyo/status/1209084868686036992","30分あれば商店街でご飯食べて戻ってこれることを昼に知ったので夕飯はドカ壱に行ってきました
優勝です https://t.co/OgfP5DuHLO","2019-12-23 12:14 +0000","1085.0","71.0","0.06543778801843318","1.0","0.0","21.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","46","46","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209069251270561792","https://twitter.com/ogato_desuyo/status/1209069251270561792","この間提出したセキュリティ関連のヒアリングシート「WebサーバーのIPアドレスもしくは名前」の欄を見てなんでサーバーの種類なんか聞くんだろうな〜って思いながら「Apatch 2.4 x」って書いたけど違うわ転送先のIPアドレス教えろってことだなこれ","2019-12-23 11:12 +0000","685.0","8.0","0.01167883211678832","0.0","0.0","2.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209063218582188032","https://twitter.com/ogato_desuyo/status/1209063218582188032","@oukaichimon そうなった段階でもう人間要らないですね笑","2019-12-23 10:48 +0000","36.0","2.0","0.05555555555555555","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209061974434123777","https://twitter.com/ogato_desuyo/status/1209061974434123777","ARグラスの最終系はこういう感じなんだよなあ https://t.co/ttbZWC5gRt","2019-12-23 10:43 +0000","852.0","30.0","0.035211267605633804","0.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","152","25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209056723790487552","https://twitter.com/ogato_desuyo/status/1209056723790487552","めちゃくちゃ分かる
コンビニ店員はARグラス欲しい https://t.co/o8vGaFFlvi","2019-12-23 10:22 +0000","823.0","4.0","0.004860267314702308","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209055712711561217","https://twitter.com/ogato_desuyo/status/1209055712711561217","やっぱり 走るよハム太郎 https://t.co/E5tm7sByQS","2019-12-23 10:18 +0000","662.0","3.0","0.004531722054380665","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209055182073393152","https://twitter.com/ogato_desuyo/status/1209055182073393152","ベアですよ https://t.co/fueHK1Y3OM","2019-12-23 10:16 +0000","685.0","3.0","0.004379562043795621","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209047344743772160","https://twitter.com/ogato_desuyo/status/1209047344743772160","イベントたくさんやってるのでまたの機会に！！！ https://t.co/WDwpeCwlm0","2019-12-23 09:45 +0000","711.0","2.0","0.0028129395218002813","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209046593648807942","https://twitter.com/ogato_desuyo/status/1209046593648807942","香川のVRオタクに届け！！！

これは参加しなきゃ！！！ https://t.co/hmLQRj6Lpk","2019-12-23 09:42 +0000","1823.0","17.0","0.009325287986834888","3.0","0.0","9.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209033814841774080","https://twitter.com/ogato_desuyo/status/1209033814841774080","@kentaro_jp @DrawingMim 近くにバーキンもないっす…","2019-12-23 08:51 +0000","102.0","3.0","0.029411764705882353","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209020918745288704","https://twitter.com/ogato_desuyo/status/1209020918745288704","@DrawingMim リアルぼっちにとってはイブもクリスマスも関係ないんじゃ","2019-12-23 08:00 +0000","95.0","5.0","0.05263157894736842","0.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209020690264772608","https://twitter.com/ogato_desuyo/status/1209020690264772608","分かる人のみ顔色悪くするやつだ！ https://t.co/oQG97wE7hn","2019-12-23 07:59 +0000","1034.0","3.0","0.0029013539651837525","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209011111812456448","https://twitter.com/ogato_desuyo/status/1209011111812456448","@MASAKIbaka3 こんにちは！少しお話したいことがあるのでDM開放していただけると嬉しいです🤗","2019-12-23 07:21 +0000","14.0","3.0","0.21428571428571427","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209005666964099072","https://twitter.com/ogato_desuyo/status/1209005666964099072","香川のオタクを探してゐる","2019-12-23 06:59 +0000","595.0","3.0","0.005042016806722689","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1209000871318585345","https://twitter.com/ogato_desuyo/status/1209000871318585345","リアルタイムプレビュー完成してる！

#たかまつ1st
#今日の裕太郎 https://t.co/LO3mhPBwSM","2019-12-23 06:40 +0000","1573.0","49.0","0.031150667514303877","3.0","0.0","6.0","3.0","0.0","3.0","0.0","0.0","0","0","0","0","0","321","34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1208958912839315456","https://twitter.com/ogato_desuyo/status/1208958912839315456","昼休みで王将まで行ってラーメン食べるRTAしてきました。
28分でした。良い汗かきました。 https://t.co/0O7FxM63AT","2019-12-23 03:54 +0000","1065.0","122.0","0.11455399061032864","0.0","0.0","12.0","2.0","1.0","0.0","0.0","0.0","0","0","0","0","0","107","107","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1208957840481636363","https://twitter.com/ogato_desuyo/status/1208957840481636363","瓦町FLAG2階出口にて高校生カップルの女の子が「もういい！」って言って走っていくのを見てすごく幸せな気持ちになりました。
明日はクリスマスです。","2019-12-23 03:49 +0000","1327.0","31.0","0.023360964581763375","1.0","1.0","12.0","9.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1208946693191847936","https://twitter.com/ogato_desuyo/status/1208946693191847936","@makomimame 精神的に（お財布的にも）痛いやつ…","2019-12-23 03:05 +0000","102.0","4.0","0.0392156862745098","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1208946617564315648","https://twitter.com/ogato_desuyo/status/1208946617564315648","「男性へのクリスマスプレゼントはネクタイがオススメ！」などというデマが流れているらしいですが信用しないでください！
男が本当に欲しいものは
NVIDIA RTX2080 Ti です！！！ https://t.co/yvESNxijja","2019-12-23 03:05 +0000","2566.0","181.0","0.0705378020265004","9.0","0.0","33.0","10.0","1.0","0.0","3.0","0.0","0","0","0","0","0","125","125","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1208926651620323328","https://twitter.com/ogato_desuyo/status/1208926651620323328","舞ちゃんのぴえん可愛かった","2019-12-23 01:45 +0000","552.0","3.0","0.005434782608695652","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
